pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbeccen,pl_orbincl,pl_insol,pl_eqt,pl_imppar,pl_trandur,st_mass,st_masserr1,st_masserr2,st_rad,st_raderr1,st_raderr2,st_teff,st_tefferr1,st_tefferr2,st_logg,st_loggerr1,st_loggerr2,st_met,st_meterr1,st_meterr2,st_dens,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_bmag,sy_bmagerr1,sy_bmagerr2,sy_jmag,sy_jmagerr1,sy_jmagerr2,sy_hmag,sy_hmagerr1,sy_hmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_w1mag,sy_w1magerr1,sy_w1magerr2,sy_w2mag,sy_w2magerr1,sy_w2magerr2,sy_w3mag,sy_w3magerr1,sy_w3magerr2,sy_w4mag,sy_gaiamag,sy_tmag,sy_snum,sy_pnum,sy_mnum,sy_dist,sy_disterr1,sy_disterr2,sy_plx,sy_pm,sy_pmra,sy_pmdec,glon,glat,orbital_size_score,stellar_scale_score,st_nphot,st_nrvc,st_nspec,pl_nespec,pl_ntranspec,pl_ndispec,pl_rade,pl_bmasse,orbital_speed_proxy,eccentricity_mass_interaction,log_orbper
94.2887577,0.0005873,-0.0005873,0.3816,,,0.0,89.95,5.64,393.0,0.62,4.144,0.8515905781747208,0.123,-0.059,0.9125912920232072,0.372,-0.112,5744.361433999524,161.0,-143.0,4.449,0.095,-0.27,-0.42,0.32,-0.24,5.99355,14.187583464944415,0.183,-0.183,14.871,0.028,-0.028,12.963,0.022,-0.022,12.636,0.026,-0.026,12.507,0.024,-0.024,12.477,0.024,-0.024,12.489,0.024,-0.024,12.32,,,9.394,14.1758,13.6907,1,1,0,1939.166605267431,6.189,-6.071,1.57451,12.2010896,6.99351,9.99787,72.74433,14.81853,66.11661039,1.734,0.0,0.0,0.0,0.0,0.0,0.0,2.16,5.86,247.08793946540882,0.0,1.974459913735025
12.2476490256,3.73276e-05,-3.73276e-05,,,,,,,,,,0.0,,,0.9959823395243,,,5697.613012729544,133.01,-133.01,4.41724,,,0.1509,0.0139,-0.0139,1.305446,14.9389405483388,0.103,-0.103,15.712,0.061,-0.061,13.584,0.024,-0.024,13.283,0.028,-0.028,13.176,0.032,-0.032,13.112,0.025,-0.025,13.155,0.026,-0.026,12.299,0.244,-0.244,9.027,14.7211,14.2581,1,2,0,3227.4053225336083,18.79,-18.79,1.03452,1.8072121,0.581803,1.711,77.38633,11.61671,,2.03938,0.0,0.0,0.0,0.0,0.0,0.0,2.302,4.5,,,1.0880527325212637
20.0711504,0.0005453,-0.0005453,0.1494,,,0.0,89.38,69.25,736.0,0.2205,6.137,1.1025192249685274,0.255,-0.141,1.0893274476465868,0.611,-0.14,6062.721027269487,163.0,-232.0,4.38,0.082,-0.318,0.06,0.18,-0.3,0.71896,15.191786777423934,0.103,-0.103,15.865,0.0,0.0,13.848,0.028,-0.028,13.525,0.031,-0.031,13.489,0.038,-0.038,13.36,0.024,-0.024,13.399,0.029,-0.029,12.727,,,9.428001,14.8925,14.4251,1,1,0,1400.3559098407218,50.87,-47.47,0.687467,4.5883532,2.72981,-3.68797,71.42953,16.8203,14.09462528,2.223,0.0,0.0,0.0,0.0,0.0,0.0,2.16,5.69,134.34504953145918,0.0,1.3025722652654523
9.84792852,1.889e-05,-1.889e-05,,,,,,,,,6.4149,1.033607007376754,,,1.6047699772330348,,,5826.57089232952,25.0,-25.0,4.09312,,,0.19,0.1,-0.1,0.419982,15.693181107421417,0.137,-0.137,16.209,0.051,-0.051,14.095,0.031,-0.031,13.727,0.033,-0.033,13.633,0.047,-0.047,13.533,0.025,-0.025,13.607,0.029,-0.029,13.022,,,9.412,15.3951,14.8848,1,4,0,1865.4908686276704,111.045,-111.045,0.510076,11.8635178,-4.26982,-11.0685,81.32513,10.02398,,2.55701,0.0,0.0,0.0,0.0,0.0,0.0,2.302,5.1,,,0.9933448876606453
24.0884178,0.0001763,-0.0001763,0.1384,,,0.0,89.51,5.26,386.0,0.376,3.952,0.5969051641109794,0.033,-0.033,0.5444062528611204,0.029,-0.029,4197.303577373977,84.0,-84.0,4.669,0.024,-0.022,-0.2,0.15,-0.15,2.78337,14.99033508302964,0.08,-0.08,16.428,0.057,-0.057,12.86,0.023,-0.023,12.227,0.025,-0.025,12.118,0.025,-0.025,12.027,0.023,-0.023,12.072,0.023,-0.023,12.109,0.225,-0.225,9.355,14.7212,13.9691,2,2,0,1208.2853596920663,2.1495,-2.1495,3.05373,13.9097352,7.20296,-11.8995,73.54712,10.86393,16.903412459999995,1.207,0.0,0.0,0.0,0.0,0.0,0.0,1.16,1.41,174.04926156069362,0.0,1.381808275162498
,,,,,,,,159.422,,,,,,,0.9921495429701512,0.097,-0.086,5879.97910150688,206.0,-206.0,,,,,,,,16.284358922744875,0.343,-0.343,16.996,0.0,0.0,14.684,0.037,-0.037,14.381,0.048,-0.048,14.283,0.086,-0.086,14.31,0.027,-0.027,14.407,0.035,-0.035,13.142,,,9.445,15.9289,15.4256,1,1,0,1393.9886719340138,88.58,-79.14,0.658674,16.1411619,-6.30289,-14.8597,74.46962,18.01842,,,0.0,0.0,0.0,0.0,0.0,0.0,2.366,6.85,,,
0.35500744,6e-08,-6e-08,,,,,79.0,,,,0.814,0.832704789623558,0.05,-0.05,0.7630299211387874,0.1,-0.08,5078.366271741948,50.0,-50.0,4.6,0.1,-0.1,-0.14,0.08,-0.08,2.8,11.883903740359733,0.034,-0.034,12.865,0.337,-0.337,10.184,0.025,-0.025,9.675,0.018,-0.018,9.586,0.015,-0.015,9.529,0.022,-0.022,9.584,0.019,-0.019,9.58,0.034,-0.034,9.208,11.5287,10.9555,2,1,0,129.9255193897603,0.33,-0.329,8.01126,41.3292811,38.0598,-16.1109,77.25546,11.49947,,1.55,0.0,0.0,0.0,0.0,0.0,0.0,1.16,1.68,,,-0.4497625452066326
,,,,,,,,2948.362,,,,,,,2.2086878307847595,0.103,-0.097,6358.388190892058,127.0,-127.0,,,,,,,,13.971647247955618,0.126,-0.126,14.433,0.021,-0.021,12.66,0.02,-0.02,12.459,0.022,-0.022,12.362,0.018,-0.018,12.3,0.023,-0.023,12.334,0.022,-0.022,12.368,0.231,-0.231,9.473,13.7103,13.2891,1,1,0,4674.796787244675,32.46,-32.46,0.670294,11.0886547,-4.16777,-10.2756,77.18644,9.38662,,,0.0,0.0,0.0,0.0,0.0,0.0,2.119,3.68,,,
19.30691,0.00127,-0.00127,0.1374,0.0025,-0.0025,,,,703.0,,,0.93877604308796,0.04,-0.06,0.9201370113984164,0.16,-0.07,5634.280188284771,60.0,-89.0,,,,-0.04,0.14,-0.17,,12.541542216759822,0.069,-0.069,13.116,0.098,-0.098,11.059,0.023,-0.023,10.75,0.022,-0.022,10.645,0.021,-0.021,10.638,0.023,-0.023,10.692,0.021,-0.021,10.546,0.095,-0.095,8.92,12.2156,11.7442,1,1,0,255.8768963769459,3.112,-3.044,3.64323,72.6411481,-72.5977,-2.51204,261.42793,57.71659,13.556056999999996,1.87,0.0,0.0,0.0,0.0,0.0,0.0,3.92,25.2,140.51608442503638,,1.2857127721050274
31.03364,0.0007,-0.0007,0.191,,,0.0,89.38,,537.0,0.66,3.1765,0.9683948690508246,0.065,-0.065,0.8496280840973253,0.28,-0.28,5719.678646552729,169.0,-169.0,4.56,0.3,-0.3,,,,,15.703417049205123,0.423,-0.423,15.895,0.07,-0.07,14.485,0.034,-0.034,14.107,0.036,-0.036,14.149,0.058,-0.058,14.082,0.028,-0.028,14.178,0.04,-0.04,12.645,,,9.113,15.6919,15.1859,1,1,0,1408.0233364143594,59.7,-55.15,0.673508,8.6840022,-3.14674,-8.09382,81.68178,11.44772,21.780848,1.81,0.0,0.0,0.0,0.0,0.0,0.0,2.4,9.9,162.4797905759162,0.0,1.4918327178723054
4343.0,110.0,-99.0,5.03,0.12,-0.12,0.074,152.0,,,,,0.8846892955610519,0.044,-0.047,,,,,,,,,,,,,,7.613858065531738,0.03,-0.03,8.436,0.0,0.0,6.025,0.019,-0.019,5.623,0.047,-0.047,5.475,0.017,-0.017,5.459,0.157,-0.157,5.348,0.05,-0.05,5.5,0.016,-0.016,5.468,7.31783,6.7671,1,2,0,31.23882620713862,0.0285,-0.0284,47.4482,138.7804107,-138.403,10.228,313.66815,60.16222,3041.609,,1.0,3.0,1.0,0.0,0.0,0.0,2.302,603.8739733,863.4194831013916,0.06546700787151784,3.6377898293622293
44.8520997,0.0001558,-0.0001558,,,,,,,,,,0.9376987653748156,,,0.9424106762901494,,,5494.745810948363,35.25,-35.25,4.46653,,,0.117,0.034,-0.034,1.587535,14.85939130211418,0.115,-0.115,15.845,0.029,-0.029,13.542,0.027,-0.027,13.201,0.03,-0.03,13.135,0.034,-0.034,13.077,0.023,-0.023,13.122,0.025,-0.025,12.72,,,9.167,14.7442,14.2453,1,2,0,826.6419584246696,15.1005,-15.1005,1.16777,18.306699,-6.71672,-17.03,80.09807,14.97247,,1.90821,0.0,0.0,0.0,0.0,0.0,0.0,2.302,66.0,,,1.6517827788578994
225.583579184,0.0005667137,-0.0005667137,,,,,,,,,,1.065155008234244,,,1.143447240047404,,,5909.413017023624,122.0,-122.0,4.38875,,,,,,1.149485,15.046279640824796,0.149,-0.149,15.791,0.067,-0.067,13.812,0.024,-0.024,13.49,0.027,-0.027,13.427,0.037,-0.037,13.402,0.024,-0.024,13.404,0.03,-0.03,12.95,,,9.157,14.8841,14.437,1,1,0,1203.5539777430286,33.51,-31.74,0.819653,7.0478986,7.04538,0.188401,69.59786,12.87652,,2.1648300000000003,0.0,0.0,0.0,0.0,0.0,0.0,2.302,9.38,,,2.353307483035906
11.00815926,1.769e-05,-1.769e-05,0.0884,,,0.0,87.66,43.04,653.0,0.8585,2.183,0.7514861658878178,0.12,-0.12,0.7221949144501504,0.11,-0.11,5200.075545927953,314.0,-798.0,4.604,0.095,-0.095,-0.37,0.14,-0.14,1.83327,16.190118120264138,0.275,-0.275,17.214,0.065,-0.065,13.927,0.022,-0.022,13.263,0.023,-0.023,13.139,0.03,-0.03,13.094,0.024,-0.024,13.14,0.024,-0.024,12.822,,,9.266,15.8753,15.0899,1,2,0,479.4945994267508,7.94,-7.684,2.10822,16.7364842,3.18826,-16.43,80.32004,13.09313,7.732231481999999,1.48,0.0,0.0,0.0,0.0,0.0,0.0,3.25,5.18,124.52668846153844,0.0,1.0417147040708383
5.656256,,,,,,,,,,0.43,4.28,,,,1.0629711570917146,,,5862.561057768122,,,,,,,,,,12.21584301529762,0.069,-0.069,12.783,0.036,-0.036,11.018,0.026,-0.026,10.696,0.022,-0.022,10.693,0.024,-0.024,10.635,0.024,-0.024,10.685,0.022,-0.022,10.748,0.116,-0.116,8.453,12.0238,11.5968,1,1,0,1608.7552461560003,10.202,-9.791,2.06958,14.0778353,6.48463,-12.4954,268.46993,55.22474,,,0.0,0.0,0.0,0.0,0.0,0.0,2.08,6.5,,,0.7525290572371034
17.66717347343,1.781255e-05,-1.781255e-05,,,,,,73.0288,814.41,,2.6658994,,,,0.6599433658062908,0.04,-0.04,4821.387330933825,111.0,-111.0,4.38,0.21,-0.21,,,,,9.743220550188097,0.03,-0.03,10.694,0.0,0.0,7.865,0.024,-0.024,7.347,0.029,-0.029,7.207,0.023,-0.023,7.003,0.044,-0.044,7.222,0.02,-0.02,7.183,0.017,-0.017,7.039,9.38476,8.7513,1,5,0,34.97213542329245,0.0401,-0.04,25.5897,111.5773854,-102.571,-43.917,277.0269,-44.84798,,,1.0,0.0,0.0,0.0,0.0,0.0,1.92134347,8.32,,,1.2471670733843547
3.58572,4e-06,-4e-06,,,,0.0,85.0,,,,,1.4177835260038056,0.3,-0.3,1.4096653057273132,0.08,-0.08,6400.253206028412,120.0,-120.0,4.31,0.08,-0.08,0.2,,,0.89,10.13595162290548,0.004,-0.004,10.783,0.063,-0.063,9.334,0.024,-0.024,9.124,0.022,-0.022,9.075,0.025,-0.025,9.041,0.023,-0.023,9.071,0.02,-0.02,9.028,0.027,-0.027,8.748,10.138,9.79059,1,1,0,204.1315060231933,1.152,-1.139,4.94086,25.1234217,-2.56929,24.9917,232.32233,-14.23405,,2.72,0.0,0.0,0.0,3.0,2.0,0.0,16.02887,162.0933,,0.0,0.5545763735689898
18.8805,0.0024,-0.0011,0.1233,0.0015,-0.0015,0.093,89.61,11.76,517.8,0.26,3.624,0.7085681863914671,0.026,-0.025,0.5187086860036176,0.017,-0.017,4613.869231350736,64.0,-62.0,4.623,0.025,-0.024,-0.055,0.044,-0.052,3.17,9.78324370259564,0.03,-0.03,10.742,0.07,-0.07,7.649,0.026,-0.026,7.092,0.051,-0.051,6.948,0.024,-0.024,6.85,0.037,-0.037,6.963,0.021,-0.021,6.921,0.017,-0.017,6.723,9.27033,8.5925,1,2,0,77.98308440551651,0.0321,-0.032,31.6501,74.5013693,-63.8583,38.3741,237.89791,16.64313,13.25334,1.379,0.0,0.0,0.0,0.0,0.0,0.0,2.73,9.7,153.12652068126522,0.06589684133440644,1.2760134912526033
4.99679436,4.92e-06,-4.92e-06,,,,,,,,,2.351,0.8525228256931706,,,0.8966407863123176,,,5076.972169944285,122.0,-122.0,4.45663,,,,,,1.630422,15.87254301073057,0.069,-0.069,16.745,0.07,-0.07,14.448,0.031,-0.031,14.018,0.035,-0.035,13.903,0.051,-0.051,13.836,0.026,-0.026,13.891,0.031,-0.031,13.032,,,9.317,15.8686,15.2715,1,1,0,3496.346416419316,35.35,-33.18,0.91283,5.2042064,0.432424,-5.18621,81.74667,10.64959,,1.752459,0.0,0.0,0.0,0.0,0.0,0.0,2.302,7.27,,,0.6986914766879445
2732.0,81.0,-81.0,4.6,0.23,-0.23,0.23,,,,,,1.745582853403986,0.2,-0.14,5.300436177532075,0.4,-0.4,4984.241111596445,25.0,-25.0,3.16,0.08,-0.08,0.01,0.04,-0.04,,5.978652433686877,0.03,-0.03,6.852,0.018,-0.018,4.338,0.248,-0.248,3.717,0.242,-0.242,3.691,0.036,-0.036,3.634,0.375,-0.375,3.272,0.263,-0.263,3.686,0.013,-0.013,3.635,5.6509,5.0838,2,2,0,54.82128411160824,0.1708,-0.1708,18.2248,98.7301614,80.9693,-56.4944,113.38302,-86.96771,1913.78,7.140000000000001,1.0,1.0,0.0,0.0,0.0,0.0,2.302,1069.49258955,593.9130434782609,0.4014840562829168,3.436480695009495
106.247547,0.001822,-0.001822,,,,,,,,,13.668,0.9731871829662004,0.034,-0.035,1.049219681336251,0.071,-0.051,5679.879063051924,62.98,-66.68,4.46,0.047,-0.066,0.02,0.096,-0.102,,14.830809994607108,0.137,-0.137,15.645,0.068,-0.068,13.35,0.026,-0.026,13.035,0.052,-0.052,12.967,0.034,-0.034,12.899,0.023,-0.023,12.931,0.024,-0.024,13.183,0.517,-0.517,9.598,14.5078,14.0312,1,1,0,1332.578563435157,34.42,-32.72,0.740452,2.8999773,2.10907,-1.9904,79.90298,17.92352,,1.95,0.0,0.0,0.0,0.0,0.0,0.0,1.9,4.27,,,2.0263189120243545
4.92135587,8.8e-07,-8.8e-07,,,,,,,,,2.1759,0.8357360821972272,,,0.8334782704477287,,,4972.150464522679,122.0,-122.0,4.55015,,,,,,2.283186,14.483056109695776,0.206,-0.206,15.645,0.066,-0.066,12.767,0.021,-0.021,12.329,0.022,-0.022,12.246,0.018,-0.018,12.156,0.023,-0.023,12.225,0.022,-0.022,12.452,0.344,-0.344,9.147,14.1922,13.5997,1,2,0,1353.8542857989837,3.1,-3.056,2.27197,11.2518067,-3.57131,10.67,74.95576,12.99462,,1.6263,0.0,0.0,0.0,0.0,0.0,0.0,2.302,2.63,,,0.6920847705998587
,,,,,,,,183.166,,,,,,,0.9930000320086292,0.04,-0.038,5446.299707324086,110.0,-110.0,,,,,,,,14.487485376796997,0.08,-0.08,15.371,0.172,-0.172,13.061,0.022,-0.022,12.69,0.017,-0.017,12.585,0.023,-0.023,12.576,0.022,-0.022,12.635,0.022,-0.022,12.48,0.345,-0.345,9.177,14.3316,13.799,1,2,0,651.9780891712423,9.335,-9.335,1.58085,4.4569505,4.0715,-1.81309,77.85752,11.79362,,,0.0,0.0,0.0,0.0,0.0,0.0,2.431,7.65,,,
223.95986,0.67408,-0.64624,0.75,0.033,-0.036,0.233,,,,,,0.0,0.154,-0.154,,,,,,,,,,,,,,7.520320497261894,0.03,-0.03,8.107,0.023,-0.023,6.508,0.019,-0.019,6.265,0.031,-0.031,6.168,0.017,-0.017,6.147,0.099,-0.099,6.068,0.033,-0.033,6.182,0.015,-0.015,6.045,7.37382,6.9834,1,3,0,84.26561501737923,0.1351,-0.1343,19.4792,100.1591624,21.9067,-97.7341,187.75857,-73.99475,156.99690199999998,,1.0,1.0,3.0,0.0,0.0,0.0,2.302,127.1313628,298.61314666666664,0.0,2.350170187340331
10.8772,0.0003,-0.0003,0.056,0.019,-0.012,,88.19,,429.43,0.714,3.65,0.5390173659163878,0.028,-0.028,0.5322299706526877,0.021,-0.021,3780.015776613861,70.0,-70.0,,,,0.022,0.09,-0.09,5.36,12.74435210632871,0.069,-0.069,14.073,0.047,-0.047,9.607,0.022,-0.022,8.941,0.042,-0.042,8.766,0.021,-0.021,8.618,0.023,-0.023,8.583,0.019,-0.019,8.484,0.02,-0.02,8.456,11.8559,10.846,1,2,0,231.76097321489505,0.0349,-0.0349,21.6681,114.5734091,-28.9408,110.858,295.32399,-28.52495,7.630839999999999,1.084,0.0,0.0,0.0,0.0,0.0,0.0,2.426,6.46,194.2357142857143,,1.0365171140156604
1.64532608,4.5e-07,-4.5e-07,,,,,,,,,,,,,,,,,,,,,,,,,,12.921872500672231,0.057,-0.057,13.437,0.08,-0.08,11.754,0.022,-0.022,11.474,0.023,-0.023,11.382,0.017,-0.017,11.375,0.023,-0.023,11.413,0.02,-0.02,11.348,0.067,-0.067,9.486,12.6978,12.2856,1,1,0,546.9505924592959,6.085,-5.957,1.7599,6.5163075,-5.57512,-3.37347,100.33669,24.75349,,,0.0,0.0,0.0,0.0,0.0,0.0,2.302,233.92288,,,0.21625198174540197
18.49235668,2.487e-05,-2.487e-05,0.1254,,,0.0,89.95,31.27,603.0,0.2267,3.5297,0.7804539020371035,0.152,-0.057,0.8948507120034573,0.452,-0.095,5296.757101557379,185.0,-146.0,4.477,0.092,-0.42,-0.18,0.36,-0.26,3.67643,14.959604258964552,0.023,-0.023,16.225,0.067,-0.067,13.467,0.023,-0.023,13.034,0.027,-0.027,12.992,0.031,-0.031,12.793,0.023,-0.023,12.852,0.023,-0.023,12.337,,,9.544,14.9129,14.3228,1,1,0,589.7371786013491,9.115,-8.857,1.60244,7.8492668,4.17855,6.6446,75.55812,7.45973,12.982269676,1.607,0.0,0.0,0.0,0.0,0.0,0.0,3.39,13.1,147.4669591706539,0.0,1.2669922615052776
5.866033,6e-05,-6e-05,0.064,,,0.0,81.93,,1043.0,0.86,3.902,0.986263470973759,0.11,-0.11,0.9977301377368696,0.45,-0.45,5973.244809039554,133.0,-133.0,4.43,0.3,-0.3,,,,,15.28423631777919,0.149,-0.149,16.141,0.112,-0.112,14.098,0.028,-0.028,13.787,0.026,-0.026,13.756,0.06,-0.06,,,,,,,,,,,15.2711,14.7817,1,1,0,1588.9468827892915,61.425,-61.425,0.587191,6.7815302,-2.17237,-6.42417,81.92215,14.53543,4.125423099999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,2.76,91.65676562499999,0.0,0.7683445018217564
8.687708,0.000147,-0.000146,,,,,,,,0.23,2.7504,,,,0.7982781890120467,,,,,,,,,,,,,15.081619803931298,0.092,-0.092,16.218,0.05,-0.05,13.195,0.024,-0.024,12.626,0.024,-0.024,12.523,0.029,-0.029,12.459,0.022,-0.022,12.551,0.026,-0.026,12.125,,,8.761,14.7677,14.0978,1,1,0,474.2568695571568,7.724,-7.724,2.15419,22.7232054,22.7022,0.976821,128.82965,-55.44818,,,0.0,0.0,0.0,0.0,0.0,0.0,8.1,50.9,,,0.9389052155458945
33.67312,0.00049,-0.00049,0.201,,,0.0,87.66,,661.0,0.806,8.6589,0.9372515807111712,0.049,-0.049,1.493504840895783,0.19,-0.19,5555.952631573153,55.0,-55.0,4.08,0.1,-0.1,,,,,11.545850630928294,0.015,-0.015,12.016,0.224,-0.224,10.088,0.02,-0.02,9.770001,0.017,-0.017,9.701,0.014,-0.014,9.674,0.025,-0.025,9.725,0.022,-0.022,9.669,0.037,-0.037,8.882,11.2263,10.7691,1,2,0,785.051074843976,,,,45.3968501,-5.52,-45.06,74.94273,10.34452,23.631484,2.408,0.0,0.0,0.0,0.0,0.0,0.0,2.13,8.07,167.52796019900495,0.0,1.5272833580277545
27.521732,9.4e-05,-9.4e-05,0.146,,,0.0,89.95,,339.0,0.26,4.0468,0.5443116792765317,0.017,-0.017,0.4355261774209504,0.013,-0.013,4078.169116579578,91.0,-91.0,4.74,0.3,-0.3,,,,,15.772156505873577,0.023,-0.023,15.494,0.068,-0.068,12.912,0.026,-0.026,12.236,0.022,-0.022,12.08,0.018,-0.018,11.982,0.022,-0.022,12.02,0.021,-0.021,11.827,0.191,-0.191,8.787,15.115,14.1451,1,1,0,981.42920896468,1.792,-1.792,3.49969,26.4133185,-23.5959,11.87,73.619,14.54712,19.3090124,1.07,0.0,0.0,0.0,0.0,0.0,0.0,2.53,7.27,188.50501369863014,0.0,1.439675761481114
21.8634638,0.0003024,-0.0003024,0.1466,,,0.0,89.32,21.77,551.0,0.502,3.542,0.9097492968248976,0.072,-0.099,0.7679787828543657,0.147,-0.063,5406.83559848267,160.0,-144.0,4.587,0.03,-0.12,-0.1,0.3,-0.3,2.98859,16.156841053919646,0.0459,-0.0459,15.629,0.068,-0.068,14.631,0.034,-0.034,14.228,0.038,-0.038,14.119,0.068,-0.068,13.979,0.027,-0.027,14.073,0.038,-0.038,13.012,,,9.432,15.9891,15.4028,1,1,0,1147.577590696648,49.72,-45.85,0.835524,5.5165974,-1.65211,-5.2634,72.71678,9.12466,15.34840466,1.674,0.0,0.0,0.0,0.0,0.0,0.0,2.37,8.25,149.136860845839,0.0,1.3397189677718382
10.64022272,2.917e-05,-2.917e-05,0.0913,,,0.0,85.94,161.98,910.0,0.7636,5.4357,0.9000729053708055,0.138,-0.08,1.12389413974996,0.36,-0.199,5907.5363051340655,166.0,-170.0,4.308,0.168,-0.219,-0.34,0.3,-0.26,0.17649,14.253308122348397,0.08,-0.08,15.001,0.078,-0.078,12.956,0.024,-0.024,12.615,0.031,-0.031,12.566,0.023,-0.023,12.523,0.023,-0.023,12.567,0.024,-0.024,12.037,0.188,-0.188,9.213,14.1753,13.6749,1,2,0,1173.2122021392854,33.31,-31.51,0.84684,14.4133318,3.64356,-13.9452,79.05757,7.52969,7.475545904,1.995,0.0,0.0,0.0,0.0,0.0,0.0,2.58,7.61,116.54132223439211,0.0,1.0269507186596565
1.682696148,1.112e-06,-1.112e-06,0.0218,,,0.0,89.38,76.13,753.0,0.1187,1.38,0.500745180330148,0.06,-0.06,0.46954168545432,0.06,-0.06,3674.6676707368574,52.0,-60.0,4.784,0.077,-0.077,0.0,0.1,-0.1,5.72929,15.679722778619348,0.114,-0.114,17.695,0.164,-0.164,12.437,0.024,-0.024,11.802,0.019,-0.019,11.573,0.023,-0.023,11.491,0.023,-0.023,11.462,0.02,-0.02,11.191,0.086,-0.086,9.477,14.8277,13.776,1,1,0,690.5310427973301,0.95,-0.95,5.73985,37.6593002,-0.0041178,-37.6593,77.32189,19.08852,1.1844273036,0.96,0.0,0.0,0.0,0.0,0.0,0.0,1.27,2.3,77.18789669724771,0.0,0.2260057005506214
,,,,,,,,131.526,,,,,,,0.962681374926927,0.086,-0.077,5292.7206011413655,185.0,-185.0,,,,,,,,15.913762925048614,0.058,-0.058,16.903,0.0,0.0,14.396,0.028,-0.028,13.939,0.026,-0.026,13.76,0.046,-0.046,13.84,0.026,-0.026,13.916,0.031,-0.031,12.027,0.221,-0.221,8.884,15.8488,15.2453,1,1,0,1034.6955941250674,54.02,-49.08,0.92243,11.1235003,11.0267,-1.46429,76.59871,9.14384,,,0.0,0.0,0.0,0.0,0.0,0.0,1.431,2.18,,,
8.23984869,3.988e-05,-3.988e-05,0.0805,,,0.0,88.81,167.45,917.0,0.1804,5.617,1.023217327510876,0.158,-0.122,1.0615107358805764,0.404,-0.095,5974.8570754499215,161.0,-193.0,4.469,0.052,-0.29,-0.06,0.22,-0.3,0.39233,15.162471296091278,0.217,-0.217,15.95,0.036,-0.036,13.845,0.024,-0.024,13.497,0.026,-0.026,13.458,0.042,-0.042,13.384,0.023,-0.023,13.441,0.027,-0.027,12.892,0.516,-0.516,9.412,14.9515,14.4675,1,3,0,1901.420593231153,89.82,-89.82,0.498369,13.9056353,-7.76301,-11.537,74.30564,10.20012,5.792044083,1.995,0.0,0.0,0.0,0.0,0.0,0.0,1.59,3.64,102.35836881987578,0.0,0.9159192367333532
28.1224655,0.0001191,-0.0001191,,,,,,,,,4.2306,0.6593128623741519,0.025,-0.019,0.6864004633069178,0.016,-0.014,4611.078844098826,50.91,-60.66,4.64,0.018,-0.017,-0.31,0.074,-0.064,,13.017541104435432,0.092,-0.092,14.322,0.094,-0.094,11.206,0.021,-0.021,10.672,0.021,-0.021,10.55,0.014,-0.014,10.496,0.023,-0.023,10.566,0.02,-0.02,10.445,0.053,-0.053,9.51,12.8566,12.1813,1,4,0,517.1125608585943,0.637,-0.633,5.81537,42.5944431,-25.7083,-33.9613,78.81162,13.97444,,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.904,,,1.4490533926673894
4.973455252,4.43e-06,-4.43e-06,0.0536,,,0.0,86.75,133.55,867.0,0.817,1.6519,0.8281941634620009,0.043,-0.043,0.8276961460242431,0.052,-0.042,5106.039036009464,101.0,-101.0,4.554,0.036,-0.05,0.08,0.15,-0.15,2.28351,14.26004860098783,0.114,-0.114,16.133,0.065,-0.065,12.735,0.022,-0.022,12.255,0.017,-0.017,12.155,0.023,-0.023,12.119,0.024,-0.024,12.213,0.024,-0.024,12.094,0.268,-0.268,9.057,14.1564,13.5698,1,2,0,407.066246245413,3.494,-3.494,2.22611,21.6073291,-14.8305,-15.7141,69.96483,10.84034,3.4974986764,1.626,0.0,0.0,0.0,0.0,0.0,0.0,2.46,5.9,92.78834425373134,0.0,0.6966582147886728
24.85462415,2.819e-05,-2.819e-05,0.1887,,,0.0,88.24,178.98,933.0,0.5578,8.9587,1.4430300617596823,0.289,-0.3,1.7810340551505373,1.023,-0.393,6966.918759443847,176.0,-257.0,4.116,0.144,-0.338,-0.06,0.24,-0.4,0.18673,11.96838476899786,0.029,-0.029,12.941,0.402,-0.402,11.18,0.023,-0.023,11.053,0.018,-0.018,10.987,0.014,-0.014,10.949,0.023,-0.023,10.985,0.021,-0.021,10.901,0.081,-0.081,8.67,11.9642,11.6516,1,1,0,696.5734367869253,14.115,-13.567,1.42739,4.6260576,-4.41088,-1.39447,72.79874,7.59194,17.454846904999997,3.1950000000000003,0.0,0.0,0.0,0.0,0.0,0.0,4.97,27.9,131.71501934287227,0.0,1.3954072001519364
